index,ticker,tradeDate,expiration_date,call_volume,call_open_interest,strike_price,put_open_interest,put_volume,delta,Ticker,Trade_date,W_Close,W_High,W_Low,W_Open,W_Vol,W_Unadj_Cls,W_Unadj_Hig,W_Unadj_Low,W_Unadj_Open
200.0,SPY,2021-05-26,2021-05-28,53653.0,13668.0,419.0,7562.0,50649.0,0.48786802,SPY,2021-05-26,410.16,410.69,408.88,409.96,44024591.0,419.07,419.61,417.76,418.87
201.0,SPY,2021-06-02,2021-06-04,52033.0,16895.0,421.0,6710.0,26388.0,0.369879834,SPY,2021-06-02,411.39,412.27,410.38,411.43,50163511.0,420.33,421.23,419.29,420.37
211.0,SPY,2021-06-09,2021-06-11,17109.0,15757.0,422.5,5725.0,24881.0,0.435456504,SPY,2021-06-09,412.69,414.26,412.45,414.18,49488452.0,421.65,423.26,421.41,423.18
216.0,SPY,2021-06-23,2021-06-25,68825.0,13655.0,424.0,3751.0,27540.0,0.399078634,SPY,2021-06-23,414.97,416.39,414.88,415.55,50354741.0,422.6,424.05,422.51,423.19
71.0,SPY,2021-08-04,2021-08-04,191.0,956.0,432.0,8847.0,3840.0,1.0,SPY,2021-08-04,431.05,433.16,430.81,431.84,47591644.0,438.98,441.12,438.73,439.78
208.0,SPY,2021-08-25,2021-08-27,46247.0,68857.0,448.0,9074.0,83434.0,0.665506996,SPY,2021-08-25,440.8,441.34,439.68,440.08,41275071.0,448.91,449.46,447.77,448.17
204.0,SPY,2021-09-01,2021-09-03,369.0,2806.0,444.0,9590.0,4984.0,0.926494304,SPY,2021-09-01,443.64,444.93,443.39,444.39,49617319.0,451.8,453.11,451.54,452.56
203.0,SPY,2021-09-08,2021-09-10,74762.0,6614.0,450.0,18152.0,108757.0,0.578860821,SPY,2021-09-08,442.77,443.51,440.75,442.75,57215121.0,450.91,451.67,448.86,450.89
71.0,SPY,2021-09-15,2021-09-15,195203.0,9963.0,447.0,9128.0,157078.0,0.907503791,SPY,2021-09-15,439.79,440.31,435.43,436.59,80241251.0,447.88,448.41,443.44,444.62
280.0,SPY,2021-09-22,2021-09-24,98561.0,15352.0,440.0,9975.0,19923.0,0.396189871,SPY,2021-09-22,431.33,433.47,427.28,429.55,103899523.0,437.86,440.03,433.75,436.05
436.0,SPY,2021-09-29,2021-10-01,32804.0,3496.0,435.0,46772.0,49262.0,0.505267112,SPY,2021-09-29,427.97,430.52,427.38,428.7,83575538.0,434.45,437.04,433.85,435.19
212.0,SPY,2021-10-06,2021-10-08,48471.0,9772.0,433.0,6036.0,33095.0,0.560443384,SPY,2021-10-06,428.41,428.63,421.16,422.87,114743346.0,434.9,435.12,427.54,429.27
82.0,SPY,2021-10-13,2021-10-13,144092.0,9432.0,436.0,8216.0,27463.0,0.021026615,SPY,2021-10-13,428.69,429.55,425.1,428.23,74078634.0,435.18,436.05,431.54,434.71
